Name,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,transformed_user_score,Sales_SubIndex,Critic_SubIndex,Player_SubIndex,Game_Success_Index
Test Drive: Eve of Destruction,PS2,Racing,0.07801418439716312,0.09890109890109888,0.0,0.10344827586206896,0.6363636363636365,0.4666666666666667,1.0,0.07009088979008274,0.593939393939394,1.0,0.5546767612431589
Overlord II,X360,Action,0.10638297872340426,0.15384615384615385,0.0,0.10344827586206896,0.6818181818181819,0.9,0.8367346938775508,0.09091935210790676,0.7363636363636364,0.8367346938775508,0.5546725607830313
Crysis 2,PC,Action,0.11347517730496455,0.49450549450549447,0.0,0.4482758620689656,0.9318181818181819,0.6,0.5510204081632653,0.26406413346985613,0.8488636363636365,0.5510204081632653,0.5546493926655859
Call of Duty: Finest Hour,GC,Shooter,0.2198581560283688,0.0879120879120879,0.0,0.03448275862068966,0.6590909090909092,0.41666666666666663,0.9795918367346939,0.0855632506402866,0.5984848484848485,0.9795918367346939,0.5545466452866097
Sphinx and the Cursed Mummy,X,Action,0.06382978723404255,0.021978021978021976,0.0,0.0,0.7727272727272727,0.24999999999999997,1.0,0.02145195230301613,0.6420454545454546,1.0,0.5544991356161569
ESPN NBA Basketball,X,Sports,0.14184397163120568,0.06593406593406592,0.0,0.03448275862068966,0.9545454545454546,0.19999999999999998,0.8367346938775508,0.06056519904649032,0.765909090909091,0.8367346938775508,0.554402994611044
Hatsune Miku: Project Diva F 2nd,PS3,Misc,0.07092198581560284,0.03296703296703296,0.37037037037037035,0.10344827586206896,0.75,0.15,0.9183673469387754,0.14442691625376877,0.6,0.9183673469387754,0.5542647543975147
Silent Hill: Origins,PSP,Action,0.15602836879432624,0.1648351648351648,0.14814814814814814,0.3448275862068966,0.75,0.5666666666666667,0.7551020408163265,0.20345981699613394,0.7041666666666666,0.7551020408163265,0.5542428414930424
Mario Party 7,GC,Misc,0.6737588652482269,0.12087912087912087,1.0,0.13793103448275865,0.4318181818181819,0.31666666666666665,0.7755102040816326,0.4831422551525266,0.40303030303030307,0.7755102040816326,0.5538942540881541
Prison Architect,PS4,Action,0.014184397163120569,0.010989010989010988,0.0,0.03448275862068966,0.7954545454545456,0.19999999999999998,1.0,0.014914041693205305,0.6465909090909092,1.0,0.5538349835947048
Microsoft Flight Simulator 2004: A Century of Flight,PC,Simulation,0.0,0.06593406593406592,0.0,0.03448275862068966,0.9772727272727273,0.2666666666666666,0.8367346938775508,0.025104206138688898,0.7996212121212121,0.8367346938775508,0.5538200373791505
Ninja Gaiden: Dragon Sword,DS,Action,0.11347517730496455,0.010989010989010988,0.07407407407407407,0.06896551724137932,0.8636363636363638,0.7666666666666667,0.7551020408163265,0.06687594490235724,0.8393939393939395,0.7551020408163265,0.5537906417042078
WWE SmackDown vs Raw 2008,PS3,Fighting,0.4397163120567376,0.5384615384615384,0.037037037037037035,0.6896551724137931,0.6590909090909092,0.35,0.653061224489796,0.42621751499227656,0.5818181818181819,0.653061224489796,0.5536989737667515
Fatal Frame II: Crimson Butterfly Directors Cut,X,Action,0.028368794326241138,0.010989010989010988,0.0,0.0,0.8863636363636365,0.5166666666666667,0.8571428571428572,0.009839451328813031,0.793939393939394,0.8571428571428572,0.5536405674703547
Grand Theft Auto IV,PC,Action,0.007092198581560284,0.868131868131868,0.0,0.24137931034482762,1.0000000000000002,0.5666666666666667,0.48979591836734704,0.279150844264564,0.8916666666666668,0.48979591836734704,0.5535378097661926
Phantom Dust,X,Action,0.056737588652482275,0.021978021978021976,0.0,0.0,0.8181818181818183,0.5166666666666667,0.8979591836734693,0.019678902657626063,0.7428030303030304,0.8979591836734693,0.5534803722113752
The Conduit,Wii,Shooter,0.19858156028368798,0.25274725274725274,0.0,0.20689655172413793,0.5454545454545454,1.0,0.8367346938775508,0.16455634118876966,0.6590909090909091,0.8367346938775508,0.5534606480524099
Naruto: Clash of Ninja Revolution,Wii,Fighting,0.3120567375886525,0.5054945054945055,0.0,0.37931034482758624,0.6590909090909092,0.2833333333333333,0.7959183673469388,0.29921539697768607,0.5651515151515152,0.7959183673469388,0.5534284264920467
Overlord,X360,Strategy,0.24113475177304966,0.03296703296703296,0.037037037037037035,0.10344827586206896,0.7045454545454546,0.6833333333333333,0.8571428571428572,0.10364677440979715,0.6992424242424242,0.8571428571428572,0.5533440185983595
Ultimate Spider-Man,PS2,Action,0.425531914893617,0.021978021978021976,0.0,0.3448275862068966,0.6590909090909092,0.7666666666666667,0.7755102040816326,0.1980843807696339,0.6859848484848485,0.7755102040816326,0.5531931444453716
Resident Evil Archives: Resident Evil,Wii,Action,0.11347517730496455,0.04395604395604395,0.2962962962962963,0.06896551724137932,0.7045454545454546,0.08333333333333331,0.9795918367346939,0.13067325869967103,0.5492424242424243,0.9795918367346939,0.5531691732255964
Tiger Woods PGA Tour 2002,PS2,Sports,0.3120567375886525,0.3846153846153845,0.0,0.41379310344827586,0.7954545454545456,0.2833333333333333,0.7142857142857142,0.2776163064130782,0.6674242424242425,0.7142857142857142,0.553108754374345
Unreal Tournament III,X360,Shooter,0.1773049645390071,0.18681318681318682,0.037037037037037035,0.1724137931034483,0.840909090909091,0.6833333333333333,0.7142857142857142,0.1433922453731698,0.8015151515151517,0.7142857142857142,0.5530643703913453
Odin Sphere: Leifthrasir,PSV,Role-Playing,0.028368794326241138,0.021978021978021976,0.33333333333333326,0.06896551724137932,1.0000000000000002,0.0,0.7959183673469388,0.11316141671974393,0.7500000000000002,0.7959183673469388,0.5530265946888943
Star Ocean: The Last Hope,X360,Role-Playing,0.2269503546099291,0.21978021978021978,0.7777777777777777,0.20689655172413793,0.6136363636363638,0.8333333333333334,0.6326530612244898,0.3578512259730161,0.6685606060606062,0.6326530612244898,0.5530216310860374
Phantasy Star Portable 2,PSP,Role-Playing,0.056737588652482275,0.12087912087912087,1.0,0.20689655172413793,0.5454545454545454,0.35,0.8163265306122449,0.3461283153139353,0.4965909090909091,0.8163265306122449,0.5530152516723631
Kill.Switch,PS2,Shooter,0.24113475177304966,0.2967032967032967,0.0,0.3103448275862069,0.6363636363636365,0.45000000000000007,0.8571428571428572,0.2120457190156383,0.5897727272727273,0.8571428571428572,0.5529871011437409
Call of Duty: Advanced Warfare,PS3,Shooter,1.0,0.9999999999999999,0.7037037037037036,1.0,0.6363636363636365,0.45000000000000007,0.1428571428571429,0.9259259259259259,0.5897727272727273,0.1428571428571429,0.5528519320185987
Syberia,PC,Action,0.0,0.021978021978021976,0.0,0.0,0.840909090909091,0.33333333333333337,0.9387755102040816,0.005494505494505494,0.7140151515151517,0.9387755102040816,0.5527617224045795
Darksiders,PS3,Action,0.007092198581560284,0.0,0.0,0.0,0.840909090909091,1.0,0.7755102040816326,0.001773049645390071,0.8806818181818183,0.7755102040816326,0.5526550239696136
Need for Speed Underground 2,PC,Racing,0.0,0.06593406593406592,0.0,0.03448275862068966,0.840909090909091,0.41666666666666663,0.8979591836734693,0.025104206138688898,0.734848484848485,0.8979591836734693,0.5526372915535477
Brute Force,X,Shooter,0.4397163120567376,0.19780219780219777,0.037037037037037035,0.10344827586206896,0.7272727272727273,0.65,0.7551020408163265,0.1945009556895103,0.7079545454545454,0.7551020408163265,0.5525191806534607
Gladius,GC,Strategy,0.0425531914893617,0.010989010989010988,0.0,0.0,0.840909090909091,0.21666666666666665,0.9591836734693879,0.013385550619593171,0.684848484848485,0.9591836734693879,0.552472569645822
Saints Row IV,PS4,Action,0.0921985815602837,0.19780219780219777,0.11111111111111109,0.20689655172413793,0.5681818181818183,0.31666666666666665,1.0,0.15200211054943263,0.5053030303030304,1.0,0.552435046950821
Life is Strange,XOne,Adventure,0.07801418439716312,0.03296703296703296,0.0,0.03448275862068966,0.9090909090909092,0.0,0.9387755102040816,0.03636599399622144,0.6818181818181819,0.9387755102040816,0.5523198953394949
Star Wars Jedi Knight: Jedi Academy,PC,Shooter,0.0,0.03296703296703296,0.0,0.0,0.8181818181818183,0.4666666666666667,0.9183673469387754,0.00824175824175824,0.7303030303030305,0.9183673469387754,0.552304045161188
Shadow Hearts,PS2,Role-Playing,0.06382978723404255,0.07692307692307693,0.37037037037037035,0.06896551724137932,0.6363636363636365,0.30000000000000004,0.9591836734693879,0.1450221879422173,0.5522727272727274,0.9591836734693879,0.5521595295614442
Gun,X,Shooter,0.2695035460992908,0.13186813186813184,0.0,0.06896551724137932,0.7727272727272727,0.8166666666666667,0.7551020408163265,0.11758429880220049,0.7837121212121212,0.7551020408163265,0.5521328202768827
Primal,PS2,Action,0.14893617021276595,0.18681318681318682,0.0,0.20689655172413793,0.6363636363636365,0.5,0.9183673469387754,0.13566147718752267,0.6022727272727273,0.9183673469387754,0.5521005171330085
Cabelas Dangerous Hunts 2009,PS2,Sports,0.06382978723404255,0.07692307692307693,0.0,0.06896551724137932,0.7272727272727273,0.2333333333333333,1.0,0.0524295953496247,0.6037878787878788,1.0,0.5520724913791678
Half-Minute Hero,PSP,Role-Playing,0.056737588652482275,0.010989010989010988,0.25925925925925924,0.03448275862068966,0.8863636363636365,0.5833333333333334,0.7551020408163265,0.09036715438036054,0.8106060606060607,0.7551020408163265,0.5520250852675826
Cabelas Deer Hunt 2005 Season,PS2,Sports,0.1276595744680851,0.15384615384615385,0.0,0.1724137931034483,0.7272727272727273,0.2333333333333333,0.9387755102040816,0.1134798803544218,0.6037878787878788,0.9387755102040816,0.5520144231154607
Area 51,PS2,Shooter,0.15602836879432624,0.18681318681318682,0.0,0.20689655172413793,0.6818181818181819,0.5166666666666667,0.8775510204081634,0.13743452683291274,0.6405303030303031,0.8775510204081634,0.5518386167571264
Tomb Raider: Legend,X,Action,0.07092198581560284,0.03296703296703296,0.0,0.0,0.840909090909091,0.5666666666666667,0.8571428571428572,0.02597225469565895,0.772348484848485,0.8571428571428572,0.551821198895667
NHL Hitz Pro,X,Sports,0.03546099290780142,0.010989010989010988,0.0,0.0,0.8181818181818183,0.2833333333333333,0.9591836734693879,0.011612500974203101,0.6844696969696971,0.9591836734693879,0.5517552904710961
Silent Hill 2: Restless Dreams,X,Action,0.14893617021276595,0.06593406593406592,0.0,0.03448275862068966,0.8863636363636365,0.2833333333333333,0.8571428571428572,0.062338248691880385,0.7356060606060606,0.8571428571428572,0.5516957221469327
The Wolf Among Us,X360,Adventure,0.007092198581560284,0.021978021978021976,0.0,0.0,0.8636363636363638,0.0,1.0,0.007267555139895565,0.6477272727272728,1.0,0.5516649426223895
Harry Potter and the Half-Blood Prince,PS2,Action,0.0921985815602837,0.07692307692307693,0.0,1.0,0.5681818181818183,0.31666666666666665,0.8571428571428572,0.29228041462084015,0.5053030303030304,0.8571428571428572,0.5515754340222426
Pro Race Driver,PS2,Racing,0.0921985815602837,0.10989010989010989,0.0,0.10344827586206896,0.8181818181818183,0.2666666666666666,0.8979591836734693,0.07638424182811564,0.6803030303030304,0.8979591836734693,0.5515488186015385
James Bond 007: Everything or Nothing,X,Shooter,0.3049645390070922,0.20879120879120877,0.0,0.06896551724137932,0.8636363636363638,0.75,0.6734693877551021,0.1456803162599201,0.8352272727272728,0.6734693877551021,0.5514589922474317
Farming Simulator 17,PC,Simulation,0.028368794326241138,0.846153846153846,0.0,0.1724137931034483,0.5227272727272727,0.08333333333333331,0.9795918367346939,0.26173410839588385,0.41287878787878785,0.9795918367346939,0.5514015776697886
Crysis: Warhead,PC,Shooter,0.0,0.021978021978021976,0.0,0.0,0.8863636363636365,0.8333333333333334,0.7755102040816326,0.005494505494505494,0.8731060606060607,0.7755102040816326,0.5513702567273996
Fallout 4,PC,Role-Playing,0.3758865248226951,0.7912087912087911,0.0,0.37931034482758624,0.8863636363636365,0.5333333333333333,0.4693877551020409,0.3866014152147681,0.7981060606060606,0.4693877551020409,0.5513650769742898
MLB 14: The Show,PS4,Sports,0.41843971631205673,0.0,0.0,0.48275862068965525,0.8636363636363638,0.18333333333333332,0.7346938775510206,0.225299584250428,0.6935606060606061,0.7346938775510206,0.5511846892873515
Mega Man ZX,DS,Platform,0.11347517730496455,0.0,0.37037037037037035,0.06896551724137932,0.7045454545454546,0.5166666666666667,0.8571428571428572,0.13820276622917854,0.6575757575757576,0.8571428571428572,0.5509737936492645
Mega Man Zero 3,GBA,Platform,0.11347517730496455,0.06593406593406592,0.0,0.0,0.7272727272727273,0.24999999999999997,1.0,0.044852310809757615,0.6079545454545454,1.0,0.5509356187547677
Sudeki,X,Role-Playing,0.09929078014184399,0.04395604395604395,0.0,0.03448275862068966,0.6136363636363638,1.0,0.8979591836734693,0.0444323956796444,0.7102272727272728,0.8979591836734693,0.5508729506934622
Klonoa,Wii,Platform,0.07092198581560284,0.021978021978021976,0.11111111111111109,0.03448275862068966,0.7272727272727273,0.5166666666666667,0.9183673469387754,0.05962346938135639,0.6746212121212121,0.9183673469387754,0.5508706761471146
G-Force,DS,Action,0.1843971631205674,0.23076923076923073,0.0,0.1724137931034483,0.5681818181818183,0.31666666666666665,1.0,0.1468950467483116,0.5053030303030304,1.0,0.5507326923504473
Star Wars: The Force Unleashed,PSP,Action,0.3049645390070922,0.43956043956043955,0.0,0.8275862068965517,0.5681818181818183,0.06666666666666665,0.8163265306122449,0.39302779636602087,0.4428030303030304,0.8163265306122449,0.5507191190937654
Army of Two,PS3,Shooter,0.524822695035461,0.2857142857142857,0.07407407407407407,0.5172413793103449,0.6590909090909092,0.6166666666666667,0.653061224489796,0.3504631085335414,0.6484848484848486,0.653061224489796,0.5506697271693953
Command & Conquer 3: Tiberium Wars,X360,Strategy,0.24822695035460993,0.04395604395604395,0.0,0.10344827586206896,0.6590909090909092,0.31666666666666665,0.9795918367346939,0.0989078175431807,0.5734848484848485,0.9795918367346939,0.5506615009209077
NHL Hitz 20-03,PS2,Sports,0.09929078014184399,0.12087912087912087,0.0,0.13793103448275865,0.840909090909091,0.21666666666666665,0.8775510204081634,0.08952523387593087,0.684848484848485,0.8775510204081634,0.5506415797108598
MLB SlugFest 20-04,PS2,Sports,0.1843971631205674,0.21978021978021978,0.0,0.24137931034482762,0.75,0.2833333333333333,0.8571428571428572,0.1613891733114037,0.6333333333333333,0.8571428571428572,0.550621787929198
Dishonored,PS4,Action,0.0851063829787234,0.21978021978021978,0.07407407407407407,0.20689655172413793,0.5681818181818183,0.31666666666666665,1.0,0.1464643071392888,0.5053030303030304,1.0,0.550589112480773
Final Fantasy Anthology,PS,Role-Playing,0.3191489361702128,0.3296703296703296,0.0,0.1724137931034483,0.7954545454545456,0.13333333333333333,0.8163265306122449,0.20530826473599767,0.6299242424242425,0.8163265306122449,0.550519679257495
Shovel Knight,3DS,Platform,0.056737588652482275,0.04395604395604395,0.07407407407407407,0.03448275862068966,1.0000000000000002,0.04999999999999999,0.8367346938775508,0.05231261632582249,0.7625000000000002,0.8367346938775508,0.5505157700677912
Tiger Woods PGA Tour 12: The Masters,PS3,Sports,0.3687943262411348,0.2747252747252747,0.0,0.37931034482758624,0.7954545454545456,0.5833333333333334,0.653061224489796,0.25570748644849894,0.7424242424242425,0.653061224489796,0.5503976511208458
Metal Gear Solid: Snake Eater 3D,3DS,Action,0.10638297872340426,0.12087912087912087,0.37037037037037035,0.06896551724137932,0.75,0.6666666666666666,0.7551020408163265,0.1666494968035687,0.7291666666666666,0.7551020408163265,0.5503060680955206
The King of Fighters 99,PS,Fighting,0.0,0.0,0.4074074074074074,0.03448275862068966,0.6363636363636365,0.33333333333333337,0.9795918367346939,0.11047254150702426,0.5606060606060607,0.9795918367346939,0.5502234796159263
Titanfall 2,PC,Shooter,0.03546099290780142,0.0879120879120879,0.0,0.03448275862068966,0.9318181818181819,0.3833333333333333,0.8163265306122449,0.03946395986014475,0.7946969696969698,0.8163265306122449,0.5501624867231198
Alice: Madness Returns,X360,Adventure,0.1914893617021277,0.15384615384615385,0.14814814814814814,0.13793103448275865,0.5681818181818183,1.0,0.8163265306122449,0.1578536745447971,0.6761363636363638,0.8163265306122449,0.5501055229311352
Starhawk,PS3,Action,0.1276595744680851,0.054945054945054944,0.11111111111111109,0.10344827586206896,0.7272727272727273,1.0,0.7551020408163265,0.09929100409658002,0.7954545454545454,0.7551020408163265,0.5499491967891507
NHL 2K3,PS2,Sports,0.07092198581560284,0.0879120879120879,0.0,0.10344827586206896,1.0000000000000002,0.31666666666666665,0.7551020408163265,0.06557058739743993,0.8291666666666668,0.7551020408163265,0.5499464316268111
Tales of the Abyss,3DS,Role-Playing,0.3120567375886525,0.20879120879120877,0.5185185185185185,0.20689655172413793,0.6818181818181819,0.45000000000000007,0.7142857142857142,0.31156575415562937,0.6238636363636365,0.7142857142857142,0.5499050349349933
Gitaroo Man,PS2,Misc,0.014184397163120569,0.021978021978021976,0.0,0.03448275862068966,0.840909090909091,0.24999999999999997,0.9387755102040816,0.017661294440458053,0.6931818181818183,0.9387755102040816,0.5498728742754526
MySims,Wii,Simulation,0.6382978723404256,0.5934065934065934,0.14814814814814814,0.5862068965517242,0.5227272727272727,0.5333333333333333,0.6326530612244898,0.4915148776117228,0.5253787878787879,0.6326530612244898,0.5498489089050002
Etrian Odyssey,DS,Role-Playing,0.1347517730496454,0.021978021978021976,0.33333333333333326,0.06896551724137932,0.6818181818181819,0.4,0.8979591836734693,0.139757161400595,0.6113636363636364,0.8979591836734693,0.5496933271459002
Star Wars: Battlefront II,PC,Shooter,0.014184397163120569,0.14285714285714285,0.0,0.06896551724137932,0.75,0.2833333333333333,0.9591836734693879,0.05650176431541068,0.6333333333333333,0.9591836734693879,0.5496729237060439
Final Fantasy III,NES,Role-Playing,0.0,0.0,1.0,0.03448275862068966,0.6590909090909092,0.4,0.7959183673469388,0.25862068965517243,0.5943181818181819,0.7959183673469388,0.5496190796067644
Quake II,N64,Shooter,0.1702127659574468,0.06593406593406592,0.0,0.0,0.6363636363636365,0.45000000000000007,1.0,0.05903670797287818,0.5897727272727273,1.0,0.5496031450818685
Disgaea 3: Absence of Justice,PS3,Role-Playing,0.24113475177304966,0.03296703296703296,0.4074074074074074,0.13793103448275865,0.75,0.75,0.6938775510204083,0.20486005665756218,0.75,0.6938775510204083,0.5495792025593235
Batman: Arkham Knight,XOne,Action,0.6595744680851064,0.5164835164835164,0.0,0.48275862068965525,0.9090909090909092,0.16666666666666666,0.510204081632653,0.4147041513145695,0.7234848484848485,0.510204081632653,0.5494643604773569
WWE SmackDown vs. Raw 2011,X360,Fighting,0.3120567375886525,0.3846153846153845,0.0,0.2758620689655173,0.6818181818181819,0.7166666666666667,0.7142857142857142,0.2431335477923886,0.6905303030303032,0.7142857142857142,0.549316521702802
IL-2 Sturmovik: Forgotten Battles,PC,Simulation,0.0,0.021978021978021976,0.0,0.0,0.9318181818181819,0.1,0.9183673469387754,0.005494505494505494,0.7238636363636365,0.9183673469387754,0.5492418295989725
Mega Man Anniversary Collection,X,Platform,0.07092198581560284,0.03296703296703296,0.0,0.0,0.7954545454545456,0.1,1.0,0.02597225469565895,0.6215909090909092,1.0,0.5491877212621894
The Bouncer,PS2,Action,0.2127659574468085,0.25274725274725274,1.0,0.2758620689655173,0.4772727272727273,0.2333333333333333,0.7959183673469388,0.43534381978989467,0.4162878787878788,0.7959183673469388,0.5491833553082374
Tak and the Power of Juju,GBA,Platform,0.2765957446808511,0.1648351648351648,0.0,0.03448275862068966,0.7727272727272727,0.3666666666666667,0.8571428571428572,0.11897841703417639,0.6712121212121213,0.8571428571428572,0.5491111317963849
Farming Simulator 17,PS4,Simulation,0.049645390070921995,0.47252747252747246,0.0,0.3103448275862069,0.5454545454545454,0.19999999999999998,0.9795918367346939,0.20812942254615036,0.45909090909090905,0.9795918367346939,0.548937389457251
NHL 2001,PS,Sports,0.24822695035460993,0.2637362637362637,0.0,0.13793103448275865,0.9772727272727273,0.06666666666666665,0.7346938775510206,0.16247356214340808,0.749621212121212,0.7346938775510206,0.5489295506052135
Star Wars: Empire at War,PC,Strategy,0.007092198581560284,0.06593406593406592,0.0,0.03448275862068966,0.7727272727272727,0.65,0.8775510204081634,0.026877255784078964,0.7420454545454546,0.8775510204081634,0.5488245769125656
Madden NFL 07,Wii,Sports,0.3262411347517731,0.0,0.0,0.13793103448275865,0.8181818181818183,0.4833333333333334,0.7959183673469388,0.11604304230863294,0.7344696969696971,0.7959183673469388,0.5488103688750896
Blitz: The League,PS2,Sports,0.524822695035461,0.03296703296703296,0.0,0.41379310344827586,0.7045454545454546,0.31666666666666665,0.7959183673469388,0.24289570786269243,0.6075757575757577,0.7959183673469388,0.5487966109284629
Deadly Creatures,Wii,Action,0.056737588652482275,0.13186813186813184,0.0,0.06896551724137932,0.6136363636363638,0.65,0.9591836734693879,0.06439280944049836,0.6227272727272728,0.9591836734693879,0.5487679185457197
All-Star Baseball 2004,GC,Sports,0.0425531914893617,0.021978021978021976,0.0,0.0,0.7954545454545456,0.13333333333333333,1.0,0.01613280336684592,0.6299242424242425,1.0,0.5486856819303628
"Warhammer 40,000: Space Marine",PS3,Shooter,0.0921985815602837,0.25274725274725274,0.0,0.2758620689655173,0.5681818181818183,0.6666666666666666,0.8979591836734693,0.15520197581826345,0.5928030303030304,0.8979591836734693,0.5486547299315877
Madden NFL 2004,GC,Sports,0.28368794326241137,0.10989010989010989,0.0,0.03448275862068966,1.0000000000000002,0.21666666666666665,0.7346938775510206,0.10701520294330273,0.8041666666666669,0.7346938775510206,0.5486252490536634
Command & Conquer: Red Alert 3,PC,Strategy,0.007092198581560284,0.7032967032967032,0.0,0.06896551724137932,0.6590909090909092,0.31666666666666665,0.8775510204081634,0.19483860477991072,0.5734848484848485,0.8775510204081634,0.5486248245576408
MLB Power Pros,Wii,Sports,0.16312056737588654,0.0,0.14814814814814814,0.06896551724137932,0.8636363636363638,0.1,0.8775510204081634,0.0950585581913535,0.6727272727272728,0.8775510204081634,0.5484456171089299
Katamari Forever,PS3,Puzzle,0.1843971631205674,0.04395604395604395,0.22222222222222218,0.13793103448275865,0.6590909090909092,0.75,0.8163265306122449,0.14712661594539805,0.6818181818181819,0.8163265306122449,0.5484237761252749
Dishonored 2,XOne,Action,0.19858156028368798,0.15384615384615385,0.0,0.13793103448275865,0.9772727272727273,0.30000000000000004,0.7142857142857142,0.12258968715315013,0.8079545454545454,0.7142857142857142,0.5482766489644698
Rune Factory 3: A Fantasy Harvest Moon,DS,Role-Playing,0.1843971631205674,0.03296703296703296,0.37037037037037035,0.06896551724137932,0.7272727272727273,0.06666666666666665,0.9183673469387754,0.16417502092483752,0.562121212121212,0.9183673469387754,0.548221193328275
Silent Hunter III,PC,Simulation,0.0,0.07692307692307693,0.0,0.03448275862068966,1.0000000000000002,0.2833333333333333,0.7959183673469388,0.02785145888594165,0.8208333333333335,0.7959183673469388,0.548201053188738
Dragon Age: Origins - Ultimate Edition,PC,Role-Playing,0.0,0.13186813186813184,0.0,0.06896551724137932,0.6590909090909092,0.4,1.0,0.050208412277377795,0.5943181818181819,1.0,0.5481755313651866
Madden NFL 11,PS3,Sports,1.0,0.1648351648351648,0.0,0.6896551724137931,0.8636363636363638,0.5,0.40816326530612246,0.46362258431223946,0.7727272727272728,0.40816326530612246,0.5481710407818783
Major League Baseball 2K5,X,Sports,0.3687943262411348,0.021978021978021976,0.0,0.06896551724137932,0.8181818181818183,0.31666666666666665,0.8367346938775508,0.11493446636513402,0.6928030303030304,0.8367346938775508,0.5481573968485717
Naruto: Ultimate Ninja 3,PS2,Fighting,0.2553191489361702,0.010989010989010988,0.0,0.20689655172413793,0.6818181818181819,0.30000000000000004,0.9387755102040816,0.11830117791232977,0.5863636363636364,0.9387755102040816,0.5478134414933492
Eternal Sonata,PS3,Role-Playing,0.1347517730496454,0.13186813186813184,0.25925925925925924,0.1724137931034483,0.7954545454545456,0.4666666666666667,0.7551020408163265,0.17457323932012117,0.7132575757575759,0.7551020408163265,0.5476442852980078
Tiger Woods PGA Tour 07,X360,Sports,0.3120567375886525,0.0,0.0,0.13793103448275865,0.7954545454545456,0.6333333333333333,0.7755102040816326,0.11249694301785279,0.7549242424242425,0.7755102040816326,0.5476437965079093
Knights of Honor,PC,Strategy,0.0,0.021978021978021976,0.0,0.03448275862068966,0.7272727272727273,0.33333333333333337,1.0,0.01411519514967791,0.6287878787878788,1.0,0.5476343579791856
Kingdom Under Fire: The Crusaders,X,Strategy,0.1702127659574468,0.07692307692307693,0.0,0.03448275862068966,0.8181818181818183,0.7333333333333334,0.7755102040816326,0.07040465037530334,0.7969696969696971,0.7755102040816326,0.5476281838088777
NHL 11,PS3,Sports,0.28368794326241137,0.13186813186813184,0.0,0.24137931034482762,0.9772727272727273,0.5333333333333333,0.6122448979591837,0.1642338463688427,0.8662878787878787,0.6122448979591837,0.5475888743719683
Shin Megami Tensei: Devil Survivor Overclocked,3DS,Role-Playing,0.20567375886524822,0.010989010989010988,0.22222222222222218,0.10344827586206896,0.75,0.35,0.8571428571428572,0.13558331698463758,0.65,0.8571428571428572,0.5475753913758316
XCOM 2,PS4,Strategy,0.049645390070921995,0.09890109890109888,0.0,0.10344827586206896,0.9772727272727273,0.3666666666666667,0.7551020408163265,0.06299869120852246,0.8246212121212121,0.7551020408163265,0.5475739813820203
Mini Ninjas,PS3,Action,0.09929078014184399,0.1648351648351648,0.0,0.20689655172413793,0.6363636363636365,0.5166666666666667,0.9183673469387754,0.11775562417528668,0.6064393939393941,0.9183673469387754,0.547520788351152
Colony Wars,PS,Simulation,0.1702127659574468,0.1758241758241758,0.0,0.10344827586206896,1.0000000000000002,0.1,0.7551020408163265,0.11237130441092288,0.7750000000000002,0.7551020408163265,0.5474911150757499
WWE SmackDown vs. RAW 2007,PSP,Fighting,0.2340425531914894,0.21978021978021978,0.0,0.48275862068965525,0.75,0.11666666666666667,0.8163265306122449,0.2341453484153411,0.5916666666666667,0.8163265306122449,0.5473795152314175
WWE SmackDown vs. Raw 2010,PS2,Fighting,0.3758865248226951,0.010989010989010988,0.0,1.0,0.6363636363636365,0.33333333333333337,0.7346938775510206,0.3467188839529265,0.5606060606060607,0.7346938775510206,0.5473396073700026
F.E.A.R. 2: Project Origin,PC,Shooter,0.014184397163120569,0.054945054945054944,0.0,0.03448275862068966,0.7727272727272727,0.7166666666666667,0.8571428571428572,0.025903052682216293,0.7587121212121213,0.8571428571428572,0.5472526770123983
Dawn of Discovery,Wii,Simulation,0.0851063829787234,0.06593406593406592,0.0,0.06896551724137932,0.8181818181818183,0.30000000000000004,0.8979591836734693,0.05500149153854217,0.6886363636363637,0.8979591836734693,0.5471990129494584
Armored Core: Nexus,PS2,Simulation,0.0425531914893617,0.054945054945054944,0.5185185185185185,0.06896551724137932,0.6363636363636365,0.21666666666666665,0.9387755102040816,0.1712455705485786,0.531439393939394,0.9387755102040816,0.547153491564018
The Mark of Kri,PS2,Action,0.15602836879432624,0.19780219780219777,0.0,0.20689655172413793,0.7954545454545456,0.5166666666666667,0.7755102040816326,0.14018177958016548,0.7257575757575758,0.7755102040816326,0.5471498531397913
Bleach: The Blade of Fate,DS,Fighting,0.20567375886524822,0.010989010989010988,0.44444444444444436,0.10344827586206896,0.8636363636363638,0.43333333333333335,0.6938775510204083,0.19113887254019313,0.7560606060606061,0.6938775510204083,0.5470256765404025
Tiger Woods PGA Tour 08,X360,Sports,0.3475177304964539,0.021978021978021976,0.0,0.13793103448275865,0.7954545454545456,0.65,0.7551020408163265,0.12685669673930863,0.7590909090909091,0.7551020408163265,0.5470165488821814
Dynasty Tactics 2,PS2,Strategy,0.03546099290780142,0.04395604395604395,0.0,0.03448275862068966,0.75,0.19999999999999998,1.0,0.028474948871133762,0.6125,1.0,0.5469916496237113
Binary Domain,PS3,Action,0.06382978723404255,0.07692307692307693,0.5185185185185185,0.10344827586206896,0.6136363636363638,0.45000000000000007,0.8775510204081634,0.19067991463442674,0.5727272727272729,0.8775510204081634,0.546986069256621
